Cell Line1,Cell Line2,Cell Line3,Protein,Gene,Descrip,Type,Cond
12.979584847095172,12.438634178364186,12.831532379163145,P63241,IF5A1,Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens GN=EIF5A PE=1 SV=2,H,TI_CT
13.282161105088852,13.563079664513685,12.813081583454267,P62837,UB2D2,Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens GN=UBE2D2 PE=1 SV=1,H,TI_CT
12.465458166792919,12.75877642539199,11.251339293147524,P62266,RS23,40S ribosomal protein S23 OS=Homo sapiens GN=RPS23 PE=1 SV=3,H,TI_CT
12.329842613510904,13.951563367716718,13.325733976014053,P60953,CDC42,Cell division control protein 42 homolog OS=Homo sapiens GN=CDC42 PE=1 SV=2,H,TI_CT
16.835181201402296,16.966193674671903,16.645477015096894,P41250,GARS,Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3,H,TI_CT
11.435540330588253,12.695515680921895,13.364986671650964,P52597,HNRPF,Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens GN=HNRNPF PE=1 SV=3,H,TI_CT
13.877471644038854,14.096360348852746,14.615573378295238,P10599-2,THIO,Isoform 2 of Thioredoxin OS=Homo sapiens GN=TXN,H,TI_CT
11.933708179021341,12.289232165650663,11.92411039816706,P62861,RS30,40S ribosomal protein S30 OS=Homo sapiens GN=FAU PE=1 SV=1,H,TI_CT
15.546562130529177,16.431876178333408,12.366839641394638,P49721,PSB2,Proteasome subunit beta type-2 OS=Homo sapiens GN=PSMB2 PE=1 SV=1,H,TI_CT
13.607643720713297,13.439800423070302,13.211585921256516,P46776,RL27A,60S ribosomal protein L27a OS=Homo sapiens GN=RPL27A PE=1 SV=2,H,TI_CT
12.48450599765151,11.510068510065848,11.391466291712893,P25787,PSA2,Proteasome subunit alpha type-2 OS=Homo sapiens GN=PSMA2 PE=1 SV=2,H,TI_CT
13.70730168083993,12.103257413422831,14.80600127140701,P68036,UB2L3,Ubiquitin-conjugating enzyme E2 L3 OS=Homo sapiens GN=UBE2L3 PE=1 SV=1,H,TI_CT
17.969613932601913,14.218196330310834,15.826049719832284,P08195,4F2,4F2 cell-surface antigen heavy chain OS=Homo sapiens GN=SLC3A2 PE=1 SV=3,H,TI_CT
12.986395981876328,12.443266248654393,12.477549984453297,P46821,MAP1B,Microtubule-associated protein 1B OS=Homo sapiens GN=MAP1B PE=1 SV=2,H,TI_CT
13.790068225527996,14.166321063277683,11.477674869191583,P05386,RLA1,60S acidic ribosomal protein P1 OS=Homo sapiens GN=RPLP1 PE=1 SV=1,H,TI_CT
12.935419556086076,13.606787811222109,11.855400516751807,O14558,HSPB6,Heat shock protein beta-6 OS=Homo sapiens GN=HSPB6 PE=1 SV=2,H,TI_CT
12.19841987096276,12.072794208477175,13.036508311982539,A6PVY3,F177B,Protein FAM177B OS=Homo sapiens GN=FAM177B PE=2 SV=1,H,TI_CT
11.596488299361882,11.920256508281332,11.25914492128482,P46777,RL5,60S ribosomal protein L5 OS=Homo sapiens GN=RPL5 PE=1 SV=3,H,TI_CT
14.54383917208921,14.752062742632033,13.524447348648163,P18621,RL17,60S ribosomal protein L17 OS=Homo sapiens GN=RPL17 PE=1 SV=3,H,TI_CT
19.896304728324907,19.830608854409512,19.37328677621396,P08670,VIME,Vimentin OS=Homo sapiens GN=VIM PE=1 SV=4,H,TI_PPHE
7.0827895984202955,5.119587242150781,7.795965988576779,P00002,PC,PepCalMix,H,TI_PPHE
19.843605842344875,19.781908388982956,19.499729820007165,P04264,K2C1,"Keratin, type II cytoskeletal 1 OS=Homo sapiens GN=KRT1 PE=1 SV=6",H,TI_PPHE
17.927964274343612,18.20889565356013,17.666610158972546,P35908,K22E,"Keratin, type II cytoskeletal 2 epidermal OS=Homo sapiens GN=KRT2 PE=1 SV=2",H,TI_PPHE
18.964332937421926,19.05007382758047,19.028543681014266,P13645,K1C10,"Keratin, type I cytoskeletal 10 OS=Homo sapiens GN=KRT10 PE=1 SV=6",H,TI_PPHE
18.809789066884967,19.032121230008737,19.036941899288323,P35527,K1C9,"Keratin, type I cytoskeletal 9 OS=Homo sapiens GN=KRT9 PE=1 SV=3",H,TI_PPHE
16.003355683954492,16.184526538595243,15.99994986489057,P02533,K1C14,"Keratin, type I cytoskeletal 14 OS=Homo sapiens GN=KRT14 PE=1 SV=4",H,TI_PPHE
16.960446254622116,17.253224803894287,17.075314385821407,P02545,LMNA,Prelamin-A/C OS=Homo sapiens GN=LMNA PE=1 SV=1,H,TI_PPHE
17.08609727188155,16.913188240092992,17.250888292558404,P14618,KPYM,Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4,H,TI_PPHE
14.87477125413591,14.792199598126045,14.723872679752418,P07437,TBB5,Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=2,H,TI_PPHE
16.997707131876595,17.090981576583072,17.218583968528854,P07355,ANXA2,Annexin A2 OS=Homo sapiens GN=ANXA2 PE=1 SV=2,H,TI_PPHE
19.03337888241685,19.03168992448495,19.38019233670809,P60709,ACTB,"Actin, cytoplasmic 1 OS=Homo sapiens GN=ACTB PE=1 SV=1",H,TI_PPHE
12.514292540866425,12.667723205993157,12.77980366071206,P68032,ACTC,"Actin, alpha cardiac muscle 1 OS=Homo sapiens GN=ACTC1 PE=1 SV=1",H,TI_PPHE
15.848113296694954,15.956777627641383,16.243948443376745,P13639,EF2,Elongation factor 2 OS=Homo sapiens GN=EEF2 PE=1 SV=4,H,TI_PPHE
17.07864832704436,17.030549245776598,16.78070639110961,P06733,ENOA,Alpha-enolase OS=Homo sapiens GN=ENO1 PE=1 SV=2,H,TI_PPHE
15.777214787308637,15.993820604006105,16.19851784748203,P11021,GRP78,78 kDa glucose-regulated protein OS=Homo sapiens GN=HSPA5 PE=1 SV=2,H,TI_PPHE
18.06119292073024,17.839796104707457,17.817785085404218,P68363,TBA1B,Tubulin alpha-1B chain OS=Homo sapiens GN=TUBA1B PE=1 SV=1,H,TI_PPHE
13.625649122973746,13.534281837362638,13.711756516572,Q13509,TBB3,Tubulin beta-3 chain OS=Homo sapiens GN=TUBB3 PE=1 SV=2,H,TI_PPHE
16.88563569726921,16.666412004715436,15.965117707444788,P04406,G3P,Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens GN=GAPDH PE=1 SV=3,H,TI_PPHE
17.14887966273406,17.17401279392674,17.413378825789007,P08758,ANXA5,Annexin A5 OS=Homo sapiens GN=ANXA5 PE=1 SV=2,H,TI_PPHE
17.26181959952105,17.60478036999199,17.49831773057623,P00338,LDHA,L-lactate dehydrogenase A chain OS=Homo sapiens GN=LDHA PE=1 SV=2,H,TI_PPHE
17.103706105623733,16.9843207012453,17.30760254379218,Q5VTE0,EF1A3,Putative elongation factor 1-alpha-like 3 OS=Homo sapiens GN=EEF1A1P5 PE=5 SV=1,H,TI_PPHE
15.910586835510903,15.891586302212195,16.102271221155387,P04083,ANXA1,Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2,H,TI_PPHE
17.30216147028264,17.31495800165256,17.57580307534399,P11142,HSP7C,Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1,H,TI_PPHE
12.940820563930997,12.730056384910839,14.59806204765459,P68104,EF1A1,Elongation factor 1-alpha 1 OS=Homo sapiens GN=EEF1A1 PE=1 SV=1,H,TI_PPHE
15.247191736811335,14.967248188116368,15.140409808072121,P08238,HS90B,Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4,H,TI_PPHE
15.517389714194481,15.46982640821446,15.503403213439555,P14625,ENPL,Endoplasmin OS=Homo sapiens GN=HSP90B1 PE=1 SV=1,H,TI_PPHE
14.620604118373832,15.119328466659173,14.746785690017035,P13647,K2C5,"Keratin, type II cytoskeletal 5 OS=Homo sapiens GN=KRT5 PE=1 SV=3",H,TI_PPHE
14.828280535025169,14.906537203247526,15.252865295604657,O43707,ACTN4,Alpha-actinin-4 OS=Homo sapiens GN=ACTN4 PE=1 SV=2,H,TI_PPHE
15.096822605730715,14.984223665402233,15.363355778520436,P21333,FLNA,Isoform 2 of Filamin-A OS=Homo sapiens GN=FLNA,H,TI_PPHE
14.782457835123596,14.67098579074266,14.553389839833244,P60174,TPIS,Triosephosphate isomerase OS=Homo sapiens GN=TPI1 PE=1 SV=3,H,TI_PPHE
16.33533619334218,16.182320399792488,16.214497838053575,P62937,PPIA,Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens GN=PPIA PE=1 SV=2,H,TI_PPHE
14.733210015648464,15.185633500636605,15.349923954732494,P07900,HS90A,Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5,H,TI_PPHE
18.13467316639401,18.088766739598586,18.29834983782501,P62805,H4,Histone H4 OS=Homo sapiens GN=HIST1H4A PE=1 SV=2,H,TI_PPHE
14.759019287207224,14.958973642366137,14.704284185970225,P04075,ALDOA,Isoform 2 of Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA,H,TI_PPHE
14.459402895260567,14.382671828309043,14.197264617352339,P63104,1433Z,14-3-3 protein zeta/delta OS=Homo sapiens GN=YWHAZ PE=1 SV=1,H,TI_PPHE
14.906366072802816,15.275304751138275,14.98120484507919,P27797,CALR,Calreticulin OS=Homo sapiens GN=CALR PE=1 SV=1,H,TI_PPHE
17.85740985655405,17.745823459273648,17.97756272351812,Q8N257,H2B3B,Histone H2B type 3-B OS=Homo sapiens GN=HIST3H2BB PE=1 SV=3,H,TI_PPHE
17.010882038073067,16.82547913506673,17.14295737564975,P09382,LEG1,Galectin-1 OS=Homo sapiens GN=LGALS1 PE=1 SV=2,H,TI_PPHE
11.636650456129003,11.13744426186171,9.814639440047987,P31946,1433B,Isoform Short of 14-3-3 protein beta/alpha OS=Homo sapiens GN=YWHAB,H,TI_PPHE
12.039679199372038,12.293497654774006,11.07481131827765,P25705,ATPA,"Isoform 2 of ATP synthase subunit alpha, mitochondrial OS=Homo sapiens GN=ATP5A1",H,TI_PPHE
15.642052731387142,15.851071782592768,15.746454821193858,P07737,PROF1,Profilin-1 OS=Homo sapiens GN=PFN1 PE=1 SV=2,H,TI_PPHE
14.630815700193487,15.15888224899959,14.260881401292181,P62328,TYB4,Thymosin beta-4 OS=Homo sapiens GN=TMSB4X PE=1 SV=2,H,TI_PPHE
14.823895335847922,14.77219242557506,15.131055105239957,P07195,LDHB,L-lactate dehydrogenase B chain OS=Homo sapiens GN=LDHB PE=1 SV=2,H,TI_PPHE
13.966414725794234,14.074240098038192,13.895440485219597,P10809,CH60,"60 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPD1 PE=1 SV=2",H,TI_PPHE
13.467026898003095,14.053219764714525,14.517284807196052,P81605,DCD,Dermcidin OS=Homo sapiens GN=DCD PE=1 SV=2,H,TI_PPHE
15.117037883474714,14.949175009098948,14.730071756398987,P35579,MYH9,Myosin-9 OS=Homo sapiens GN=MYH9 PE=1 SV=4,H,TI_PPHE
12.39163850916613,11.335211179629447,9.724996721841311,Q96QV6,H2A1A,Histone H2A type 1-A OS=Homo sapiens GN=HIST1H2AA PE=1 SV=3,H,TI_PPHE
13.143020636484373,12.011370259182652,12.228978115285573,Q9NZT1,CALL5,Calmodulin-like protein 5 OS=Homo sapiens GN=CALML5 PE=1 SV=2,H,TI_PPHE
13.790336240841185,13.614546565278243,13.734374994307345,P00558,PGK1,Phosphoglycerate kinase 1 OS=Homo sapiens GN=PGK1 PE=1 SV=3,H,TI_PPHE
17.220264656078157,17.15318876236068,17.366578150487864,P69905,HBA,Hemoglobin subunit alpha OS=Homo sapiens GN=HBA1 PE=1 SV=2,H,TI_PPHE
12.60486483809646,13.833485324475632,13.393917625401507,Q15149,PLEC,Isoform 4 of Plectin OS=Homo sapiens GN=PLEC,H,TI_PPHE
13.16476323140943,13.209449715351294,12.70252818666664,P30101,PDIA3,Protein disulfide-isomerase A3 OS=Homo sapiens GN=PDIA3 PE=1 SV=4,H,TI_PPHE
14.546132509059216,13.701667150135219,14.913788116171892,O43852,CALU,Calumenin OS=Homo sapiens GN=CALU PE=1 SV=2,H,TI_PPHE
13.2405763348905,13.269894915660768,13.264670742772195,P06576,ATPB,"ATP synthase subunit beta, mitochondrial OS=Homo sapiens GN=ATP5B PE=1 SV=3",H,TI_PPHE
12.192868301280326,12.577485137205722,10.16957541302192,P50990,TCPQ,Isoform 2 of T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8,H,TI_PPHE
11.735841127321155,13.332762126872218,13.69726979759682,P60660,MYL6,Myosin light polypeptide 6 OS=Homo sapiens GN=MYL6 PE=1 SV=2,H,TI_PPHE
12.787800771956867,11.943261211692338,10.850123328064212,P32119,PRDX2,Peroxiredoxin-2 OS=Homo sapiens GN=PRDX2 PE=1 SV=5,H,TI_PPHE
13.535679552340639,13.321621456989364,13.431134907387468,P40926,MDHM,"Malate dehydrogenase, mitochondrial OS=Homo sapiens GN=MDH2 PE=1 SV=3",H,TI_PPHE
12.19598434020862,13.223944636530359,13.478522062204842,O60701,UGDH,UDP-glucose 6-dehydrogenase OS=Homo sapiens GN=UGDH PE=1 SV=1,H,TI_PPHE
13.082783059798084,13.72052312771022,12.989811283884423,P31949,S10AB,Protein S100-A11 OS=Homo sapiens GN=S100A11 PE=1 SV=2,H,TI_PPHE
12.851336427349718,12.58122634848743,13.510258686223883,Q09666,AHNK,Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens GN=AHNAK PE=1 SV=2,H,TI_PPHE
14.393685067735227,14.120227603997956,13.850964478890237,P05388,RLA0,60S acidic ribosomal protein P0 OS=Homo sapiens GN=RPLP0 PE=1 SV=1,H,TI_PPHE
15.320386232916144,15.117808062301128,15.587197605438872,P07237,PDIA1,Protein disulfide-isomerase OS=Homo sapiens GN=P4HB PE=1 SV=3,H,TI_PPHE
11.969656883411238,11.995578194926034,11.990277942941246,P22626,ROA2,Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens GN=HNRNPA2B1 PE=1 SV=2,H,TI_PPHE
14.266891920810604,14.397978001572293,15.172748916369127,Q06830,PRDX1,Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1,H,TI_PPHE
12.775522517740907,12.609534753771028,11.945560164959707,P61604,CH10,"10 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPE1 PE=1 SV=2",H,TI_PPHE
12.224926711591046,11.442377785080355,12.315991079500934,P26038,MOES,Moesin OS=Homo sapiens GN=MSN PE=1 SV=3,H,TI_PPHE
12.48942143303238,12.115824302862984,12.338349415259636,P62081,RS7,40S ribosomal protein S7 OS=Homo sapiens GN=RPS7 PE=1 SV=1,H,TI_PPHE
11.220019364411446,12.185856647278667,11.681554863931531,O60814,H2B1K,Histone H2B type 1-K OS=Homo sapiens GN=HIST1H2BK PE=1 SV=3,H,TI_PPHE
14.311792208294943,14.485726599164764,14.563844253001847,P62277,RS13,40S ribosomal protein S13 OS=Homo sapiens GN=RPS13 PE=1 SV=2,H,TI_PPHE
7.086697637943807,7.838944696044529,9.681797176510285,P0DP23,CALM1,Calmodulin-1 OS=Homo sapiens GN=CALM1 PE=1 SV=1,H,TI_PPHE
12.364567286241451,10.867065963831081,11.529066066869456,P50395,GDIB,Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2,H,TI_PPHE
13.065123495366226,13.223970338413103,12.737343746255831,P37802,TAGL2,Transgelin-2 OS=Homo sapiens GN=TAGLN2 PE=1 SV=3,H,TI_PPHE
14.35193696595934,14.316169165170592,14.42346909753873,P22392,NDKB,Nucleoside diphosphate kinase B OS=Homo sapiens GN=NME2 PE=1 SV=1,H,TI_PPHE
14.637373679619587,14.07804480895326,14.230621385823822,P23284,PPIB,Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens GN=PPIB PE=1 SV=2,H,TI_PPHE
14.775332061241826,14.662029985429998,14.649818239227175,P05387,RLA2,60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1,H,TI_PPHE
12.281053911822415,13.620127612072599,13.996778640885852,P17931,LEG3,Galectin-3 OS=Homo sapiens GN=LGALS3 PE=1 SV=5,H,TI_PPHE
12.115626594691209,12.491343896236371,12.038635836249712,P62424,RL7A,60S ribosomal protein L7a OS=Homo sapiens GN=RPL7A PE=1 SV=2,H,TI_PPHE
13.405908266299315,12.949760188829886,13.141507438511077,P09601,HMOX1,Heme oxygenase 1 OS=Homo sapiens GN=HMOX1 PE=1 SV=1,H,TI_PPHE
11.764362161662103,11.057877763036412,9.489880721886113,P26641,EF1G,Elongation factor 1-gamma OS=Homo sapiens GN=EEF1G PE=1 SV=3,H,TI_PPHE
12.847873601107112,12.767195170425204,12.911800790056983,P62851,RS25,40S ribosomal protein S25 OS=Homo sapiens GN=RPS25 PE=1 SV=1,H,TI_PPHE
12.412693172927344,11.99452268485036,12.931346331826568,Q14103,HNRPD,Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens GN=HNRNPD PE=1 SV=1,H,TI_PPHE
13.590658155516971,13.832724300910254,13.998962943078116,P29692,EF1D,Isoform 2 of Elongation factor 1-delta OS=Homo sapiens GN=EEF1D,H,TI_PPHE
11.59202811314822,11.703266648556392,12.092965459942626,Q16658,FSCN1,Fascin OS=Homo sapiens GN=FSCN1 PE=1 SV=3,H,TI_PPHE
10.93065698749249,9.347019793552647,9.709333763146935,Q07065,CKAP4,Cytoskeleton-associated protein 4 OS=Homo sapiens GN=CKAP4 PE=1 SV=2,H,TI_PPHE
12.968635636566988,12.894338275120482,12.858883473855201,P15880,RS2,40S ribosomal protein S2 OS=Homo sapiens GN=RPS2 PE=1 SV=2,H,TI_PPHE
13.33490453183259,13.09660394149699,13.566167551285005,P23396,RS3,40S ribosomal protein S3 OS=Homo sapiens GN=RPS3 PE=1 SV=2,H,TI_PPHE
12.492058444220332,12.345212723959486,12.071603323066997,P01023,A2MG,Alpha-2-macroglobulin OS=Homo sapiens GN=A2M PE=1 SV=3,H,TI_PPHE
10.544293435510165,10.677232231800941,10.23200702869363,P16070,CD44,Isoform 10 of CD44 antigen OS=Homo sapiens GN=CD44,H,TI_PPHE
13.497182194086822,13.241890511438724,12.988152849028333,P06748,NPM,Isoform 2 of Nucleophosmin OS=Homo sapiens GN=NPM1,H,TI_PPHE
12.671561554239373,13.545699526333754,9.375653827479494,P08133,ANXA6,Annexin A6 OS=Homo sapiens GN=ANXA6 PE=1 SV=3,H,TI_PPHE
11.78408307747874,12.339920204278819,11.687358851793624,Q15084,PDIA6,Isoform 5 of Protein disulfide-isomerase A6 OS=Homo sapiens GN=PDIA6,H,TI_PPHE
12.652795061015052,12.978623485493063,12.788394374865529,P39019,RS19,40S ribosomal protein S19 OS=Homo sapiens GN=RPS19 PE=1 SV=2,H,TI_PPHE
13.410370027514237,13.033137036425476,13.93587025116751,P62269,RS18,40S ribosomal protein S18 OS=Homo sapiens GN=RPS18 PE=1 SV=3,H,TI_PPHE
10.883988463757582,10.595204991154365,10.040837530369592,P78371,TCPB,T-complex protein 1 subunit beta OS=Homo sapiens GN=CCT2 PE=1 SV=4,H,TI_PPHE
10.951740796510443,9.203538772243627,8.919800057558664,P06702,S10A9,Protein S100-A9 OS=Homo sapiens GN=S100A9 PE=1 SV=1,H,TI_PPHE
10.805545695413365,9.376803641017903,8.921066380768782,Q14974,IMB1,Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2,H,TI_PPHE
13.67131325806444,14.41350563116767,10.361323438074809,Q9H299,SH3L3,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens GN=SH3BGRL3 PE=1 SV=1,H,TI_PPHE
12.228511908104332,12.020368300481188,12.140775025621464,P27824,CALX,Calnexin OS=Homo sapiens GN=CANX PE=1 SV=2,H,TI_PPHE
9.462968679791866,10.708043626823192,8.88972341864458,O00571,DDX3X,ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3,H,TI_PPHE
11.674208500548424,11.573100808817344,11.431451323815194,P05141,ADT2,ADP/ATP translocase 2 OS=Homo sapiens GN=SLC25A5 PE=1 SV=7,H,TI_PPHE
14.135585641423042,14.160157753101029,13.994587441482228,P19338,NUCL,Nucleolin OS=Homo sapiens GN=NCL PE=1 SV=3,H,TI_PPHE
14.07034591624309,14.400970291934746,14.607678326521606,P16402,H13,Histone H1.3 OS=Homo sapiens GN=HIST1H1D PE=1 SV=2,H,TI_PPHE
12.569063409497444,12.450921397098131,12.528395741315544,P49368,TCPG,T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4,H,TI_PPHE
10.558834465360622,10.37905507717766,10.53431060618556,O60664-3,PLIN3,Isoform 3 of Perilipin-3 OS=Homo sapiens GN=PLIN3,H,TI_PPHE
9.797539863559495,11.427026734905255,11.153853067740895,O60506,HNRPQ,Isoform 2 of Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens GN=SYNCRIP,H,TI_PPHE
11.929942816822575,10.936192361620531,11.73241358432272,P15144,AMPN,Aminopeptidase N OS=Homo sapiens GN=ANPEP PE=1 SV=4,H,TI_PPHE
12.24034483808162,12.16906691875649,7.5973079530887935,P18085,ARF4,ADP-ribosylation factor 4 OS=Homo sapiens GN=ARF4 PE=1 SV=3,H,TI_PPHE
12.241751180059829,11.57879593639494,12.26714380405229,P30041,PRDX6,Peroxiredoxin-6 OS=Homo sapiens GN=PRDX6 PE=1 SV=3,H,TI_PPHE
10.738316442749486,7.032289695060211,12.090656206270262,P61353,RL27,60S ribosomal protein L27 OS=Homo sapiens GN=RPL27 PE=1 SV=2,H,TI_PPHE
10.177152633093224,11.06455394834342,11.45130277918719,Q02878,RL6,60S ribosomal protein L6 OS=Homo sapiens GN=RPL6 PE=1 SV=3,H,TI_PPHE
10.712102536008818,11.503780524039172,11.016805542387695,Q5D862,FILA2,Filaggrin-2 OS=Homo sapiens GN=FLG2 PE=1 SV=1,H,TI_PPHE
7.817746608964423,6.637408988435528,6.955917569182138,P07858,CATB,Cathepsin B OS=Homo sapiens GN=CTSB PE=1 SV=3,H,TI_PPHE
11.400231109850582,12.417630481892035,13.003441986461409,P60866,RS20,Isoform 2 of 40S ribosomal protein S20 OS=Homo sapiens GN=RPS20,H,TI_PPHE
13.218115859711054,12.258120542772403,11.667666375323906,Q00610,CLH1,Isoform 2 of Clathrin heavy chain 1 OS=Homo sapiens GN=CLTC,H,TI_PPHE
10.934910155816421,10.757833910904008,11.083608472007551,P05109,S10A8,Protein S100-A8 OS=Homo sapiens GN=S100A8 PE=1 SV=1,H,TI_PPHE
11.503728012642748,11.15253061929315,11.509415945214204,Q00839,HNRPU,Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens GN=HNRNPU PE=1 SV=6,H,TI_PPHE
8.31445956626653,8.746300635668884,8.741502154827852,O15511-2,ARPC5,Isoform 2 of Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens GN=ARPC5,H,TI_PPHE
13.205818421097971,9.396501519340683,13.936007480222491,Q16695,H31T,Histone H3.1t OS=Homo sapiens GN=HIST3H3 PE=1 SV=3,H,TI_PPHE
8.8788425101089,8.45656456135047,11.66977989552683,Q9P2E9-2,RRBP1,Isoform 1 of Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1,H,TI_PPHE
11.54874373236937,10.894326433444721,12.112411620021886,P62826,RAN,GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=3,H,TI_PPHE
9.867292964002454,9.391732414491349,8.994628850080991,P07339,CATD,Cathepsin D OS=Homo sapiens GN=CTSD PE=1 SV=1,H,TI_PPHE
12.60653917213835,12.587189729883661,12.86958755080707,P62701,RS4X,"40S ribosomal protein S4, X isoform OS=Homo sapiens GN=RPS4X PE=1 SV=2",H,TI_PPHE
8.781389041482768,6.178489948073192,5.831453741078013,P61163,ACTZ,Alpha-centractin OS=Homo sapiens GN=ACTR1A PE=1 SV=1,H,TI_PPHE
12.621655994389922,13.077834684013387,12.14128697888606,P02655,APOC2,Apolipoprotein C-II OS=Homo sapiens GN=APOC2 PE=1 SV=1,H,TI_PPHE
13.504219912509434,13.53634831080851,13.763951618447257,P46781,RS9,40S ribosomal protein S9 OS=Homo sapiens GN=RPS9 PE=1 SV=3,H,TI_PPHE
11.878585986279457,11.29307398992076,13.795634541448305,P51149,RAB7A,Ras-related protein Rab-7a OS=Homo sapiens GN=RAB7A PE=1 SV=1,H,TI_PPHE
9.256732074855112,9.466791611924954,7.777154118103545,Q99584,S10AD,Protein S100-A13 OS=Homo sapiens GN=S100A13 PE=1 SV=1,H,TI_PPHE
10.821270560293348,10.337370523327317,8.508428620189417,P46940,IQGA1,Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1,H,TI_PPHE
11.493719611642462,11.728050873600024,11.53767005696978,Q96AY3,FKB10,Peptidyl-prolyl cis-trans isomerase FKBP10 OS=Homo sapiens GN=FKBP10 PE=1 SV=1,H,TI_PPHE
8.893780016474176,6.71316836762542,10.036242349890367,P06396-2,GELS,Isoform 2 of Gelsolin OS=Homo sapiens GN=GSN,H,TI_PPHE
6.483212077576667,7.262577632072569,7.540336747971864,Q16881,TRXR1,"Isoform 3 of Thioredoxin reductase 1, cytoplasmic OS=Homo sapiens GN=TXNRD1",H,TI_PPHE
10.49032489557854,10.494483839513792,10.82413680387918,O75874,IDHC,Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens GN=IDH1 PE=1 SV=2,H,TI_PPHE
11.148531183041388,9.526764159843284,8.491803821940724,P04632,CPNS1,Calpain small subunit 1 OS=Homo sapiens GN=CAPNS1 PE=1 SV=1,H,TI_PPHE
14.15664250973389,14.203349362306312,14.638833618077388,P63244,RACK1,Receptor of activated protein C kinase 1 OS=Homo sapiens GN=RACK1 PE=1 SV=3,H,TI_PPHE
7.877860492295715,7.736654536998708,7.9540915899587095,P55072,TERA,Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4,H,TI_PPHE
12.76363552607536,15.05474607277419,13.514591805801375,P61981,1433G,14-3-3 protein gamma OS=Homo sapiens GN=YWHAG PE=1 SV=2,H,TI_PPHE
8.207074001657325,9.898445507531463,9.008011361231338,P62847,RS24,40S ribosomal protein S24 OS=Homo sapiens GN=RPS24 PE=1 SV=1,H,TI_PPHE
12.336895447060128,11.932374184007445,11.735485404774144,P62899,RL31,60S ribosomal protein L31 OS=Homo sapiens GN=RPL31 PE=1 SV=1,H,TI_PPHE
9.821495190210996,10.626706570874429,10.201621326702082,Q6ZMT4-2,KDM7A,Isoform 2 of Lysine-specific demethylase 7A OS=Homo sapiens GN=KDM7A,H,TI_PPHE
13.044447593324666,13.017119429500854,13.425745717512337,P02768,ALBU,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=2,H,TI_PPHE
9.422074347860187,10.069087640770334,9.494111197192598,P17987,TCPA,T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1,H,TI_PPHE
10.456021679737164,10.598756002539814,6.428057626812981,P02647,APOA1,Apolipoprotein A-I OS=Homo sapiens GN=APOA1 PE=1 SV=1,H,TI_PPHE
13.045162135554143,12.106577630080752,13.29525081972172,P62906,RL10A,60S ribosomal protein L10a OS=Homo sapiens GN=RPL10A PE=1 SV=2,H,TI_PPHE
8.314128916279067,8.940523661055746,6.5373723854623496,Q9Y616,IRAK3,Interleukin-1 receptor-associated kinase 3 OS=Homo sapiens GN=IRAK3 PE=1 SV=2,H,TI_PPHE
